title,url,status
LNG Singing：鳥屎 - 我的歌聲裡,https://www.youtube.com/watch?v=c_CNpze3llI,pending
LNG Gaming：Primal Carnage 開槍×殺人×咬媽媽,https://www.youtube.com/watch?v=TnUxjeFX73M,pending
LNG Gaming：玩英雄聯盟就是要把招式喊出來,https://www.youtube.com/watch?v=_4YpywMSRwU,pending
6tan vlog#6 畫畫當工作? 朋友都是低頭族? 好勝心太強?,https://www.youtube.com/watch?v=P1sUHIRldlE,pending
6tan&Leggy黑白大冒險#2 RIFT 裂痕online,https://www.youtube.com/watch?v=9uaBgrmbZ5E,pending
6tan vlog#5 聊聊遊戲跟LoL S2比賽,https://www.youtube.com/watch?v=kjyWyXxGqew,pending
LNG Gaming：RTS愛好者咕嚕#1 希臘x斷線x打瞌睡,https://www.youtube.com/watch?v=F69_UFLyfRE,pending
6tan vlog#4 我的遊戲換得很快,https://www.youtube.com/watch?v=SZ4B6Hc0KqM,pending
LNG Gaming：邊緣禁地2 #4 飛車x爆破x前往SANCTUARY,https://www.youtube.com/watch?v=XubXVYBM_Fw,pending
LNG Gaming：邊緣禁地2 #3,https://www.youtube.com/watch?v=TFoTFR_Ly_M,pending
6tan vlog#3 我的ㄇㄇ逼我做某工作,https://www.youtube.com/watch?v=f18SwhsE_2k,pending
LNG Gaming：邊緣禁地2 #2,https://www.youtube.com/watch?v=BJ6OKMC4SAo,pending
LNG Gaming：邊緣禁地2 #1,https://www.youtube.com/watch?v=qbr60hLHiFI,pending
6tan&Leggy黑白大冒險#1 c9online,https://www.youtube.com/watch?v=lp4sK6hed6I,pending
LNG日常#1 幫肥宅搬家,https://www.youtube.com/watch?v=_DIk6z8unxU,pending
6tan vlog#2 當個抬的起頭的肥宅,https://www.youtube.com/watch?v=inZl_a8eDpo,pending
6tan vlog#1 Twitch 訂閱數 10000!!!,https://www.youtube.com/watch?v=GXR4iqnAFEk,pending
LNG workshop 開始了,https://www.youtube.com/watch?v=9Pc_umZKQ5A,pending
